time (min)	Molar Mass 1	time (min)	Molar Mass 2	time (min)	LS	time (min)	UV
27.8661398896863	-12328.3121126063	29.2338341227891	-8859.0251085517	27.1044898077788	-0.0421440049252413	27.1045421581119	0.0271705528697648
27.8743296755133	-11915.2526204708	29.242023908616	-8931.18487371751	27.1126795936057	-0.0451341477106116	27.1127319439388	0.0283360367998871
27.8825194613402	-11522.8407894939	29.250213694443	-8872.81392370034	27.1208693794327	-0.0477175833556386	27.1209217297658	0.0294792736300958
27.8907092471672	-11280.5289414051	29.25840348027	-8834.77505007886	27.1290591652597	-0.0489646578453369	27.1291115155928	0.0306268628831328
27.8988990329942	-11182.6487161305	29.2665932660969	-8785.23197754884	27.1372489510866	-0.0502117323350297	27.1373013014197	0.0318976970987676
27.9070888188211	-10805.0706029936	29.2747830519239	-8606.58163389409	27.1454387369136	-0.0606930635116542	27.1454910872467	0.0333669499291032
27.9152786046481	-10401.5130267147	29.2829728377509	-8663.40098415911	27.1536285227405	-0.0354599574987931	27.1536808730737	0.0349101745103782
27.923468390475	-9988.06026364476	29.2911626235778	-9138.04900286905	27.1618183085675	-0.027350238776535	27.1618706589006	0.0364196698153232
27.931658176302	-10175.308852665	29.2993524094048	-9054.36331385768	27.1700080943945	-0.0243724412450729	27.1700604447276	0.0378809025503187
27.939847962129	-10976.3930412174	29.3075421952317	-8935.10527491056	27.1781978802214	-0.0213946437136054	27.1782502305545	0.0392919211206807
27.9480377479559	-10730.8670537928	29.3157319810587	-8817.75474244587	27.1863876660484	-0.020380688549273	27.1864400163815	0.0406712025793263
27.9562275337829	-10484.1389922149	29.3239217668857	-9007.32261669855	27.1945774518754	-0.0153808064413843	27.1946298022085	0.0421824090024934
27.9644173196099	-9511.03163387082	29.3321115527126	-10119.5484757407	27.2027672377023	-0.0135840728033421	27.2028195880354	0.0438402989752915
27.9726071054368	-9279.27733263586	29.3403013385396	-10039.4024755834	27.2109570235293	-0.0264120540135544	27.2110093738624	0.0455570775662429
27.9807968912638	-9658.54148575361	29.3484911243666	-9955.67016477677	27.2191468093562	-0.0392400352237666	27.2191991596894	0.0472707636188125
27.9889866770907	-9565.42598123256	29.3566809101935	-13376.8522885893	27.2273365951832	-0.0486325353361841	27.2273889455163	0.0489181544736593
27.9971764629177	-9296.93855774682	29.3648706960205	-15355.4751646115	27.2355263810102	-0.00741525827213302	27.2355787313433	0.0505066071231282
28.0053662487447	-10617.2293562735	29.3730604818474	-14707.9197989414	27.2437161668371	0.0513420309298269	27.2437685171702	0.0520993206749186
28.0135560345716	-10503.6925964006	29.3812502676744	-13830.1184548877	27.2519059526641	0.0630435271928796	27.2519583029972	0.0537894738951427
28.0217458203986	-10396.2822124496	29.3894400535014	-11764.0251407451	27.2600957384911	0.0260802739989142	27.2601480888242	0.0556122658498083
28.0299356062256	-10190.2107008367	29.3976298393283	-11816.6044914009	27.268285524318	-0.010882979195062	27.2683378746511	0.0574950330135502
28.0381253920525	-10422.0180815573	29.4058196251553	-13493.9659008794	27.276475310145	-0.0319754437503601	27.2765276604781	0.0593520462302198
